"date","precipitation","air_temp_mean","air_temp_max","air_temp_min","source","date-2"
"1929-03-14",7.365999788045883,41,57,25,"hospital","1929-03-14"
"1929-03-15",15.240000605583191,32,54,10,"hospital","1929-03-15"
"1929-03-16",5.080000075697899,9,21,-3,"hospital","1929-03-16"
"1929-03-17",0,-3,14,-19,"hospital","1929-03-17"
"1929-03-18",0,21,46,-3,"hospital","1929-03-18"
"1929-03-19",11.429999697208403,32,46,19,"hospital","1929-03-19"
"1929-03-20",0,12,28,-3,"hospital","1929-03-20"
"1929-03-21",0,30,50,10,"hospital","1929-03-21"
"1929-03-22",0,21,37,7,"hospital","1929-03-22"
"1929-03-23",0.7619999829679727,36,54,19,"hospital","1929-03-23"
"1929-03-24",0,23,37,9,"hospital","1929-03-24"
"1929-03-25",0,37,57,19,"hospital","1929-03-25"
"1929-03-26",0,23,45,1,"hospital","1929-03-26"
"1929-03-27",0,30,52,10,"hospital","1929-03-27"
"1929-03-28",0,27,50,5,"hospital","1929-03-28"
"1929-03-29",0,19,45,-3,"hospital","1929-03-29"
"1929-03-30",0,30,46,14,"hospital","1929-03-30"
"1929-03-31",10.160000151395797,18,41,-3,"hospital","1929-03-31"
"1929-04-01",24.89200048446655,7,25,-9,"hospital","1929-04-01"
"1929-04-02",0,5,21,-10,"hospital","1929-04-02"
"1929-04-03",0,36,72,0,"hospital","1929-04-03"
"1929-04-04",5.080000075697899,54,68,41,"hospital","1929-04-04"
"1929-04-05",19.049999999999997,63,77,50,"hospital","1929-04-05"
"1929-04-06",0,75,93,59,"hospital","1929-04-06"
"1929-04-07",0,70,84,55,"hospital","1929-04-07"
"1929-04-08",9.65199987888336,45,68,23,"hospital","1929-04-08"
"1929-04-09",0,25,41,10,"hospital","1929-04-09"
"1929-04-10",1.2700000189244747,19,36,5,"hospital","1929-04-10"
"1929-04-11",10.667999666929244,21,37,7,"hospital","1929-04-11"
"1929-04-12",10.160000151395797,16,32,1,"hospital","1929-04-12"
"1929-04-13",0,12,32,-5,"hospital","1929-04-13"
"1929-04-14",0,10,32,-10,"hospital","1929-04-14"
"1929-04-15",0,14,30,0,"hospital","1929-04-15"
"1929-04-16",0,14,34,-3,"hospital","1929-04-16"
"1929-04-17",0,14,34,-3,"hospital","1929-04-17"
"1929-04-18",0,5,23,-10,"hospital","1929-04-18"
"1929-04-19",2.5400000378489493,0,23,-21,"hospital","1929-04-19"
"1929-04-20",36.83000121116638,14,21,9,"hospital","1929-04-20"
"1929-04-21",2.2860000908374785,23,39,7,"hospital","1929-04-21"
"1929-04-22",0,23,46,1,"hospital","1929-04-22"
"1929-04-23",0,21,52,-7,"hospital","1929-04-23"
"1929-04-24",1.2700000189244747,32,50,14,"hospital","1929-04-24"
"1929-04-25",11.175999939441681,43,59,28,"hospital","1929-04-25"
"1929-04-26",1.0159999772906303,28,54,3,"hospital","1929-04-26"
"1929-04-27",0,46,66,28,"hospital","1929-04-27"
"1929-04-28",3.5560000151395794,43,63,23,"hospital","1929-04-28"
"1929-04-29",0,12,28,-1,"hospital","1929-04-29"
"1929-04-30",0,43,70,16,"hospital","1929-04-30"
"1929-05-01",15.240000605583191,43,64,21,"hospital","1929-05-01"
"1929-05-02",10.667999666929244,9,21,-3,"hospital","1929-05-02"
"1929-05-03",0,0,3,-3,"hospital","1929-05-03"
"1929-05-04",0,18,34,1,"hospital","1929-05-04"
"1929-05-05",0,16,34,0,"hospital","1929-05-05"
"1929-05-06",0,19,32,9,"hospital","1929-05-06"
"1929-05-07",0,14,28,0,"hospital","1929-05-07"
"1929-05-08",0,23,50,-3,"hospital","1929-05-08"
"1929-05-09",0,23,43,5,"hospital","1929-05-09"
"1929-05-10",0,27,50,5,"hospital","1929-05-10"
"1929-05-11",29.463999152183533,48,77,21,"hospital","1929-05-11"
"1929-05-12",15.748000121116638,54,77,32,"hospital","1929-05-12"
"1929-05-13",0,46,64,28,"hospital","1929-05-13"
"1929-05-14",20.57400006055832,50,68,32,"hospital","1929-05-14"
"1929-05-15",0,61,81,43,"hospital","1929-05-15"
"1929-05-16",7.6200003027915955,39,81,0,"hospital","1929-05-16"
"1929-05-17",0,37,54,23,"hospital","1929-05-17"
"1929-05-18",0,48,59,39,"hospital","1929-05-18"
"1929-05-19",0.7619999829679727,30,50,10,"hospital","1929-05-19"
"1929-05-20",0,21,45,0,"hospital","1929-05-20"
"1929-05-21",0,34,59,9,"hospital","1929-05-21"
"1929-05-22",0,37,68,7,"hospital","1929-05-22"
"1929-05-23",0.5079999886453151,52,66,39,"hospital","1929-05-23"
"1929-05-24",23.622000181674956,43,64,23,"hospital","1929-05-24"
"1929-05-25",0,45,68,21,"hospital","1929-05-25"
"1929-05-26",0,59,86,32,"hospital","1929-05-26"
"1929-05-27",0,72,97,46,"hospital","1929-05-27"
"1929-05-28",0,72,90,55,"hospital","1929-05-28"
"1929-05-29",0,77,100,54,"hospital","1929-05-29"
"1929-05-30",0,81,99,63,"hospital","1929-05-30"
"1929-05-31",0,75,90,61,"hospital","1929-05-31"
"1929-06-01",0,66,84,48,"hospital","1929-06-01"
"1929-06-02",0,64,82,46,"hospital","1929-06-02"
"1929-06-03",0,45,61,28,"hospital","1929-06-03"
"1929-06-04",0,36,57,14,"hospital","1929-06-04"
"1929-06-05",1.5239999659359453,43,55,32,"hospital","1929-06-05"
"1929-06-06",0,46,81,14,"hospital","1929-06-06"
"1929-06-07",0,59,81,37,"hospital","1929-06-07"
"1929-06-08",0,46,70,23,"hospital","1929-06-08"
"1929-06-09",0,50,77,23,"hospital","1929-06-09"
"1929-06-10",0,81,84,77,"hospital","1929-06-10"
"1929-06-11",0,82,100,64,"hospital","1929-06-11"
"1929-06-12",17.018000423908234,61,73,50,"hospital","1929-06-12"
"1929-06-13",15.240000605583191,63,73,52,"hospital","1929-06-13"
"1929-06-14",6.35,50,63,37,"hospital","1929-06-14"
"1929-06-15",0,57,82,34,"hospital","1929-06-15"
"1929-06-16",6.095999863743781,63,81,46,"hospital","1929-06-16"
"1929-06-17",0,70,88,52,"hospital","1929-06-17"
"1929-06-18",0,77,95,59,"hospital","1929-06-18"
"1929-06-19",5.333999833464622,77,99,55,"hospital","1929-06-19"
"1929-06-20",0,NULL,90,NULL,"hospital","1929-06-20"
"1929-06-21",0,NULL,91,NULL,"hospital","1929-06-21"
"1929-06-22",0,NULL,91,NULL,"hospital","1929-06-22"
"1929-06-23",0,NULL,84,NULL,"hospital","1929-06-23"
"1929-06-24",0,NULL,82,NULL,"hospital","1929-06-24"
"1929-06-25",0,NULL,68,NULL,"hospital","1929-06-25"
"1929-06-26",0,NULL,73,NULL,"hospital","1929-06-26"
"1929-06-27",0,NULL,75,NULL,"hospital","1929-06-27"
"1929-06-28",27.178001332283017,NULL,70,NULL,"hospital","1929-06-28"
"1929-06-29",0,NULL,82,NULL,"hospital","1929-06-29"
"1929-06-30",21.844000363349913,NULL,88,NULL,"hospital","1929-06-30"
"1929-07-01",0,70,90,52,"hospital","1929-07-01"
"1929-07-02",0,54,79,30,"hospital","1929-07-02"
"1929-07-03",0,52,72,32,"hospital","1929-07-03"
"1929-07-04",0.5079999886453151,64,79,52,"hospital","1929-07-04"
"1929-07-05",0,70,95,45,"hospital","1929-07-05"
"1929-07-06",2.0319999545812606,79,95,63,"hospital","1929-07-06"
"1929-07-07",13.970000302791595,75,88,64,"hospital","1929-07-07"
"1929-07-08",0,70,93,46,"hospital","1929-07-08"
"1929-07-09",18.288000726699828,79,93,64,"hospital","1929-07-09"
"1929-07-10",0,66,86,46,"hospital","1929-07-10"
"1929-07-11",0,64,84,45,"hospital","1929-07-11"
"1929-07-12",13.207999515533446,77,93,63,"hospital","1929-07-12"
"1929-07-13",25.4,79,93,64,"hospital","1929-07-13"
"1929-07-14",0,66,82,50,"hospital","1929-07-14"
"1929-07-15",0,64,86,43,"hospital","1929-07-15"
"1929-07-16",0,63,90,37,"hospital","1929-07-16"
"1929-07-17",0,70,93,46,"hospital","1929-07-17"
"1929-07-18",0,77,91,64,"hospital","1929-07-18"
"1929-07-19",0,59,90,28,"hospital","1929-07-19"
"1929-07-20",0,46,75,19,"hospital","1929-07-20"
"1929-07-21",0,64,95,36,"hospital","1929-07-21"
"1929-07-22",0,70,100,41,"hospital","1929-07-22"
"1929-07-23",0,82,104,61,"hospital","1929-07-23"
"1929-07-24",44.957999515533444,82,102,63,"hospital","1929-07-24"
"1929-07-25",2.5400000378489493,81,95,66,"hospital","1929-07-25"
"1929-07-26",0,84,108,61,"hospital","1929-07-26"
"1929-07-27",0,90,106,73,"hospital","1929-07-27"
"1929-07-28",0,86,104,70,"hospital","1929-07-28"
"1929-07-29",0,68,91,46,"hospital","1929-07-29"
"1929-07-30",0,79,100,57,"hospital","1929-07-30"
"1929-07-31",0,79,102,55,"hospital","1929-07-31"
"1929-08-01",0,72,102,41,"hospital","1929-08-01"
"1929-08-02",0,59,82,37,"hospital","1929-08-02"
"1929-08-03",2.2860000908374785,63,77,48,"hospital","1929-08-03"
"1929-08-04",0,52,75,28,"hospital","1929-08-04"
"1929-08-05",0,50,66,36,"hospital","1929-08-05"
"1929-08-06",0,61,73,50,"hospital","1929-08-06"
"1929-08-07",0,63,86,39,"hospital","1929-08-07"
"1929-08-08",0,66,93,41,"hospital","1929-08-08"
"1929-08-09",0,73,95,52,"hospital","1929-08-09"
"1929-08-10",0,82,104,61,"hospital","1929-08-10"
"1929-08-11",0,77,97,57,"hospital","1929-08-11"
"1929-08-12",0,68,95,43,"hospital","1929-08-12"
"1929-08-13",0,72,91,52,"hospital","1929-08-13"
"1929-08-14",0,68,91,45,"hospital","1929-08-14"
"1929-08-15",0,45,61,30,"hospital","1929-08-15"
"1929-08-16",0,48,86,12,"hospital","1929-08-16"
"1929-08-17",0,66,97,36,"hospital","1929-08-17"
"1929-08-18",0,72,91,52,"hospital","1929-08-18"
"1929-08-19",0,57,84,32,"hospital","1929-08-19"
"1929-08-20",0,52,82,23,"hospital","1929-08-20"
"1929-08-21",0,63,91,36,"hospital","1929-08-21"
"1929-08-22",3.8100001513957977,75,91,61,"hospital","1929-08-22"
"1929-08-23",2.5400000378489493,79,95,63,"hospital","1929-08-23"
"1929-08-24",0,70,99,41,"hospital","1929-08-24"
"1929-08-25",0,72,99,46,"hospital","1929-08-25"
"1929-08-26",0,75,100,52,"hospital","1929-08-26"
"1929-08-27",0,64,99,32,"hospital","1929-08-27"
"1929-08-28",0,55,81,32,"hospital","1929-08-28"
"1929-08-29",0,59,82,36,"hospital","1929-08-29"
"1929-08-30",0,59,84,34,"hospital","1929-08-30"
"1929-08-31",0,79,100,59,"hospital","1929-08-31"
"1929-09-01",0,77,100,55,"hospital","1929-09-01"
"1929-09-02",0,79,108,52,"hospital","1929-09-02"
"1929-09-03",0,86,108,64,"hospital","1929-09-03"
"1929-09-04",0,81,104,59,"hospital","1929-09-04"
"1929-09-05",0,82,102,64,"hospital","1929-09-05"
"1929-09-06",1.5239999659359453,59,77,43,"hospital","1929-09-06"
"1929-09-07",0,64,82,48,"hospital","1929-09-07"
"1929-09-08",0,61,79,43,"hospital","1929-09-08"
"1929-09-09",0,73,93,54,"hospital","1929-09-09"
"1929-09-10",2.5400000378489493,70,93,46,"hospital","1929-09-10"
"1929-09-11",0,41,73,9,"hospital","1929-09-11"
"1929-09-12",0,43,70,18,"hospital","1929-09-12"
"1929-09-13",1.2700000189244747,61,75,46,"hospital","1929-09-13"
"1929-09-14",0,50,68,32,"hospital","1929-09-14"
"1929-09-15",0,45,75,14,"hospital","1929-09-15"
"1929-09-16",0,57,82,32,"hospital","1929-09-16"
"1929-09-17",8.889999848604202,37,50,25,"hospital","1929-09-17"
"1929-09-18",0,27,46,7,"hospital","1929-09-18"
"1929-09-19",0,25,46,5,"hospital","1929-09-19"
"1929-09-20",0,30,57,5,"hospital","1929-09-20"
"1929-09-21",0,37,63,14,"hospital","1929-09-21"
"1929-09-22",0,45,81,10,"hospital","1929-09-22"
"1929-09-23",0,45,81,10,"hospital","1929-09-23"
"1929-09-24",0,66,95,39,"hospital","1929-09-24"
"1929-09-25",0.5079999886453151,70,88,54,"hospital","1929-09-25"
"1929-09-26",0,64,77,54,"hospital","1929-09-26"
"1929-09-27",0,64,79,50,"hospital","1929-09-27"
"1929-09-28",0,66,91,41,"hospital","1929-09-28"
"1929-09-29",32.00399975776672,61,81,41,"hospital","1929-09-29"
"1929-09-30",0,36,46,25,"hospital","1929-09-30"
"1929-10-01",0,32,54,10,"hospital","1929-10-01"
"1929-10-02",0,32,55,10,"hospital","1929-10-02"
"1929-10-03",1.5239999659359453,41,57,25,"hospital","1929-10-03"
"1929-10-04",0,32,64,0,"hospital","1929-10-04"
"1929-10-05",0,30,61,0,"hospital","1929-10-05"
"1929-10-06",0,50,70,32,"hospital","1929-10-06"
"1929-10-07",0,45,64,25,"hospital","1929-10-07"
"1929-10-08",0,25,48,3,"hospital","1929-10-08"
"1929-10-09",0,19,39,0,"hospital","1929-10-09"
"1929-10-10",1.0159999772906303,23,32,14,"hospital","1929-10-10"
"1929-10-11",3.0479999318718907,30,41,21,"hospital","1929-10-11"
"1929-10-12",12.446000242233275,46,54,41,"hospital","1929-10-12"
"1929-10-13",0,37,45,32,"hospital","1929-10-13"
"1929-10-14",0,32,59,7,"hospital","1929-10-14"
"1929-10-15",0,30,61,1,"hospital","1929-10-15"
"1929-10-16",0,52,61,45,"hospital","1929-10-16"
"1929-10-17",0,27,50,5,"hospital","1929-10-17"
"1929-10-18",0,30,59,3,"hospital","1929-10-18"
"1929-10-19",0,48,79,19,"hospital","1929-10-19"
"1929-10-20",3.5560000151395794,50,72,30,"hospital","1929-10-20"
"1929-10-21",0,30,36,25,"hospital","1929-10-21"
"1929-10-22",26.92399854660034,25,34,18,"hospital","1929-10-22"
"1929-10-23",36.067998909950255,9,19,0,"hospital","1929-10-23"
"1929-10-24",14.224000060558318,10,23,0,"hospital","1929-10-24"
"1929-10-25",1.5239999659359453,19,39,0,"hospital","1929-10-25"
"1929-10-26",0,36,54,18,"hospital","1929-10-26"
"1929-10-27",0,32,48,18,"hospital","1929-10-27"
"1929-10-28",0,9,21,-3,"hospital","1929-10-28"
"1929-10-29",5.080000075697899,9,16,3,"hospital","1929-10-29"
"1929-10-30",1.0159999772906303,28,45,14,"hospital","1929-10-30"
"1929-10-31",4.572000181674957,46,54,41,"hospital","1929-10-31"
"1929-11-01",10.667999666929244,37,54,23,"hospital","1929-11-01"
"1929-11-02",0,21,37,7,"hospital","1929-11-02"
"1929-11-03",0,21,32,12,"hospital","1929-11-03"
"1929-11-04",2.0319999545812606,12,23,1,"hospital","1929-11-04"
"1929-11-05",0,10,23,0,"hospital","1929-11-05"
"1929-11-06",0,9,21,-1,"hospital","1929-11-06"
"1929-11-07",0,5,21,-9,"hospital","1929-11-07"
"1929-11-08",0,9,28,-9,"hospital","1929-11-08"
"1929-11-09",0,14,34,-3,"hospital","1929-11-09"
"1929-11-10",17.779999697208403,16,32,0,"hospital","1929-11-10"
"1929-11-11",0,23,30,18,"hospital","1929-11-11"
"1929-11-12",0,32,45,21,"hospital","1929-11-12"
"1929-11-13",3.8100001513957977,25,32,19,"hospital","1929-11-13"
"1929-11-14",0,16,19,12,"hospital","1929-11-14"
"1929-11-15",0,14,25,3,"hospital","1929-11-15"
"1929-11-16",0,9,23,-5,"hospital","1929-11-16"
"1929-11-17",0,10,23,0,"hospital","1929-11-17"
"1929-11-18",0,14,23,7,"hospital","1929-11-18"
"1929-11-19",3.8100001513957977,5,10,0,"hospital","1929-11-19"
"1929-11-20",12.7,-3,3,-10,"hospital","1929-11-20"
"1929-11-21",0,-14,-7,-21,"hospital","1929-11-21"
"1929-11-22",0,-28,-21,-36,"hospital","1929-11-22"
"1929-11-23",0,-18,3,-39,"hospital","1929-11-23"
"1929-11-24",0,-10,0,-19,"hospital","1929-11-24"
"1929-11-25",0,-5,21,-30,"hospital","1929-11-25"
"1929-11-26",0,10,16,5,"hospital","1929-11-26"
"1929-11-27",8.889999848604202,10,16,5,"hospital","1929-11-27"
"1929-11-28",5.080000075697899,-12,5,-30,"hospital","1929-11-28"
"1929-11-29",12.7,-39,-30,-48,"hospital","1929-11-29"
"1929-11-30",2.5400000378489493,-37,-28,-45,"hospital","1929-11-30"
"1929-12-01",0,-32,-12,-52,"hospital","1929-12-01"
"1929-12-02",10.160000151395797,-25,-12,-36,"hospital","1929-12-02"
"1929-12-03",10.160000151395797,-28,-19,-36,"hospital","1929-12-03"
"1929-12-04",0,-28,-19,-37,"hospital","1929-12-04"
"1929-12-05",0,-7,10,-23,"hospital","1929-12-05"
"1929-12-06",0,-5,7,-18,"hospital","1929-12-06"
"1929-12-07",1.2700000189244747,0,3,-1,"hospital","1929-12-07"
"1929-12-08",0,-5,0,-9,"hospital","1929-12-08"
"1929-12-09",0,-7,-5,-9,"hospital","1929-12-09"
"1929-12-10",0,-1,3,-7,"hospital","1929-12-10"
"1929-12-11",0,-5,3,-12,"hospital","1929-12-11"
"1929-12-12",9.398000121116638,-7,3,-16,"hospital","1929-12-12"
"1929-12-13",0.7619999829679727,5,10,1,"hospital","1929-12-13"
"1929-12-14",0.2539999943226576,5,10,1,"hospital","1929-12-14"
"1929-12-15",0.2539999943226576,0,3,-3,"hospital","1929-12-15"
"1929-12-16",0,-3,0,-7,"hospital","1929-12-16"
"1929-12-17",8.636000090837479,-3,-1,-3,"hospital","1929-12-17"
"1929-12-18",10.160000151395797,-19,-1,-37,"hospital","1929-12-18"
"1929-12-19",20.320000302791595,-43,-37,-48,"hospital","1929-12-19"
"1929-12-20",0,-45,-39,-48,"hospital","1929-12-20"
"1929-12-21",2.5400000378489493,-32,-25,-39,"hospital","1929-12-21"
"1929-12-22",0,-46,-28,-63,"hospital","1929-12-22"
"1929-12-23",3.8100001513957977,-25,-18,-30,"hospital","1929-12-23"
"1929-12-24",0,-23,-12,-34,"hospital","1929-12-24"
"1929-12-25",0,-7,0,-12,"hospital","1929-12-25"
"1929-12-26",0,-5,12,-21,"hospital","1929-12-26"
"1929-12-27",11.429999697208403,5,12,0,"hospital","1929-12-27"
"1929-12-28",1.2700000189244747,-5,1,-10,"hospital","1929-12-28"
"1929-12-29",0,-7,-3,-10,"hospital","1929-12-29"
"1929-12-30",0,5,18,-7,"hospital","1929-12-30"
"1929-12-31",0,1,12,-9,"hospital","1929-12-31"
"1930-01-01",2.0319999545812606,12,19,5,"hospital","1930-01-01"
"1930-01-02",0,3,9,-1,"hospital","1930-01-02"
"1930-01-03",0,-10,0,-21,"hospital","1930-01-03"
"1930-01-04",0,-16,5,-36,"hospital","1930-01-04"
"1930-01-05",0,3,21,-14,"hospital","1930-01-05"
"1930-01-06",30.480001211166382,16,23,9,"hospital","1930-01-06"
"1930-01-07",9.905999636650085,1,21,-16,"hospital","1930-01-07"
"1930-01-08",0,-14,-7,-19,"hospital","1930-01-08"
"1930-01-09",0,-16,-9,-23,"hospital","1930-01-09"
"1930-01-10",0,-37,-21,-52,"hospital","1930-01-10"
"1930-01-11",0,-25,-14,-36,"hospital","1930-01-11"
"1930-01-12",7.874000060558319,-5,3,-14,"hospital","1930-01-12"
"1930-01-13",0,-1,1,-3,"hospital","1930-01-13"
"1930-01-14",6.35,3,9,0,"hospital","1930-01-14"
"1930-01-15",5.080000075697899,-14,3,-30,"hospital","1930-01-15"
"1930-01-16",6.35,-28,-16,-41,"hospital","1930-01-16"
"1930-01-17",0,-43,-32,-52,"hospital","1930-01-17"
"1930-01-18",0,-57,-32,-82,"hospital","1930-01-18"
"1930-01-19",0,-45,-28,-61,"hospital","1930-01-19"
"1930-01-20",0,-30,-23,-37,"hospital","1930-01-20"
"1930-01-21",0,-30,-23,-37,"hospital","1930-01-21"
"1930-01-22",0,-45,-37,-52,"hospital","1930-01-22"
"1930-01-23",0,-54,-43,-64,"hospital","1930-01-23"
"1930-01-24",0,-39,-28,-50,"hospital","1930-01-24"
"1930-01-25",10.160000151395797,-34,-27,-41,"hospital","1930-01-25"
"1930-01-26",0,-48,-34,-63,"hospital","1930-01-26"
"1930-01-27",0,-21,-7,-36,"hospital","1930-01-27"
"1930-01-28",0,-19,-10,-27,"hospital","1930-01-28"
"1930-01-29",0,-28,-21,-36,"hospital","1930-01-29"
"1930-01-30",0,-36,-12,-57,"hospital","1930-01-30"
"1930-01-31",1.2700000189244747,-18,-12,-23,"hospital","1930-01-31"
"1930-02-01",0,-7,10,-23,"hospital","1930-02-01"
"1930-02-02",7.6200003027915955,-5,3,-12,"hospital","1930-02-02"
"1930-02-03",0,1,5,0,"hospital","1930-02-03"
"1930-02-04",0,-5,5,-16,"hospital","1930-02-04"
"1930-02-05",0,-9,-1,-16,"hospital","1930-02-05"
"1930-02-06",6.35,-21,-9,-32,"hospital","1930-02-06"
"1930-02-07",0,-10,-7,-14,"hospital","1930-02-07"
"1930-02-08",0,-10,1,-21,"hospital","1930-02-08"
"1930-02-09",0,-3,9,-14,"hospital","1930-02-09"
"1930-02-10",5.080000075697899,-12,0,-25,"hospital","1930-02-10"
"1930-02-11",0,-18,10,-45,"hospital","1930-02-11"
"1930-02-12",7.6200003027915955,16,30,3,"hospital","1930-02-12"
"1930-02-13",0,0,10,-9,"hospital","1930-02-13"
"1930-02-14",0,-19,-5,-32,"hospital","1930-02-14"
"1930-02-15",5.080000075697899,-36,-23,-48,"hospital","1930-02-15"
"1930-02-16",0,-36,-21,-50,"hospital","1930-02-16"
"1930-02-17",0,-3,14,-21,"hospital","1930-02-17"
"1930-02-18",2.0319999545812606,12,23,3,"hospital","1930-02-18"
"1930-02-19",0,32,50,14,"hospital","1930-02-19"
"1930-02-20",0,39,54,27,"hospital","1930-02-20"
"1930-02-21",0,36,59,14,"hospital","1930-02-21"
"1930-02-22",0,41,64,19,"hospital","1930-02-22"
"1930-02-23",0,30,50,10,"hospital","1930-02-23"
"1930-02-24",7.874000060558319,27,45,10,"hospital","1930-02-24"
"1930-02-25",3.0479999318718907,36,52,19,"hospital","1930-02-25"
"1930-02-26",0,9,19,0,"hospital","1930-02-26"
"1930-02-27",0,0,10,-9,"hospital","1930-02-27"
"1930-02-28",0,-3,10,-18,"hospital","1930-02-28"
"1930-03-01",0,-1,7,-10,"hospital","1930-03-01"
"1930-03-02",10.160000151395797,-21,-10,-30,"hospital","1930-03-02"
"1930-03-03",0,-28,-23,-34,"hospital","1930-03-03"
"1930-03-04",0,-7,10,-23,"hospital","1930-03-04"
"1930-03-05",0,1,10,-7,"hospital","1930-03-05"
"1930-03-06",0,1,27,-21,"hospital","1930-03-06"
"1930-03-07",0,10,25,-3,"hospital","1930-03-07"
"1930-03-08",0,3,18,-10,"hospital","1930-03-08"
"1930-03-09",0,7,32,-18,"hospital","1930-03-09"
"1930-03-10",0,23,48,-1,"hospital","1930-03-10"
"1930-03-11",8.889999848604202,14,28,0,"hospital","1930-03-11"
"1930-03-12",2.5400000378489493,7,23,-7,"hospital","1930-03-12"
"1930-03-13",0,14,23,5,"hospital","1930-03-13"
"1930-03-14",0,-7,12,-25,"hospital","1930-03-14"
"1930-03-15",0,10,36,-14,"hospital","1930-03-15"
"1930-03-16",0,34,70,-1,"hospital","1930-03-16"
"1930-03-17",0,43,70,16,"hospital","1930-03-17"
"1930-03-18",10.667999666929244,3,16,-7,"hospital","1930-03-18"
"1930-03-19",0,-9,7,-25,"hospital","1930-03-19"
"1930-03-20",0,12,32,-5,"hospital","1930-03-20"
"1930-03-21",0,-3,21,-27,"hospital","1930-03-21"
"1930-03-22",0,-7,12,-27,"hospital","1930-03-22"
"1930-03-23",0,3,18,-10,"hospital","1930-03-23"
"1930-03-24",6.35,10,18,3,"hospital","1930-03-24"
"1930-03-25",21.59000060558319,-1,12,-14,"hospital","1930-03-25"
"1930-03-26",15.240000605583191,-16,-10,-21,"hospital","1930-03-26"
"1930-03-27",6.35,-12,-7,-16,"hospital","1930-03-27"
"1930-03-28",0,-7,5,-19,"hospital","1930-03-28"
"1930-03-29",0,-3,3,-10,"hospital","1930-03-29"
"1930-03-30",0,-12,9,-32,"hospital","1930-03-30"
"1930-03-31",0,10,30,-9,"hospital","1930-03-31"
"1930-04-01",10.41399990916252,16,30,3,"hospital","1930-04-01"
"1930-04-02",0,9,32,-14,"hospital","1930-04-02"
"1930-04-03",0,10,43,-19,"hospital","1930-04-03"
"1930-04-04",0,19,50,-9,"hospital","1930-04-04"
"1930-04-05",0,36,64,7,"hospital","1930-04-05"
"1930-04-06",0,37,61,14,"hospital","1930-04-06"
"1930-04-07",6.858000272512435,10,23,-1,"hospital","1930-04-07"
"1930-04-08",0,1,27,-23,"hospital","1930-04-08"
"1930-04-09",0,21,57,-12,"hospital","1930-04-09"
"1930-04-10",0,55,95,18,"hospital","1930-04-10"
"1930-04-11",0,72,95,50,"hospital","1930-04-11"
